<INSTANCE_NAME>	RC101n50c50
<NUMBER_OF_NODES>	51
<NUMBER_OF_COMMODITIES>	50
<VEHICLE_CAPACITY>	400
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	40	50	0
1	25	85	20
2	22	75	30
3	22	85	10
4	20	80	40
5	20	85	20
6	18	75	20
7	15	75	20
8	15	80	10
9	10	35	20
10	10	40	30
11	8	40	40
12	8	45	20
13	5	35	10
14	5	45	10
15	2	40	20
16	0	40	20
17	0	45	20
18	44	5	20
19	42	10	40
20	42	15	10
21	40	5	10
22	40	15	40
23	38	5	30
24	38	15	10
25	35	5	20
26	95	30	30
27	95	35	20
28	92	30	10
29	90	35	10
30	88	30	10
31	88	35	20
32	87	30	10
33	85	25	10
34	85	35	30
35	67	85	20
36	65	85	40
37	65	82	10
38	62	80	30
39	60	80	10
40	60	85	30
41	58	75	20
42	55	80	10
43	55	85	20
44	55	82	10
45	20	82	10
46	18	80	10
47	2	45	10
48	42	5	10
49	42	12	10
50	72	35	30
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	20	11	13
2	30	7	10
3	10	0	4
4	40	3	6
5	20	3	7
6	20	13	16
7	20	7	10
8	10	0	4
9	20	13	16
10	30	0	2
11	40	3	6
12	20	7	10
13	10	11	13
14	10	7	10
15	20	7	10
16	20	0	1
17	20	11	13
18	20	0	1
19	40	4	7
20	10	0	4
21	10	4	7
22	40	3	7
23	30	0	4
24	10	3	6
25	20	10	13
26	30	4	7
27	20	0	1
28	10	10	13
29	10	0	2
30	10	0	1
31	20	0	4
32	10	0	2
33	10	0	1
34	30	0	2
35	20	3	7
36	40	11	13
37	10	0	4
38	30	0	1
39	10	0	2
40	30	13	16
41	20	3	7
42	10	0	4
43	20	7	10
44	10	3	7
45	10	4	7
46	10	4	7
47	10	7	10
48	10	7	10
49	10	10	13
50	30	13	16
