<INSTANCE_NAME>	R101n10c25
<NUMBER_OF_NODES>	11
<NUMBER_OF_COMMODITIES>	25
<VEHICLE_CAPACITY>	56
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	35	35	0
1	41	49	10
2	35	17	7
3	55	45	13
4	55	20	19
5	15	30	26
6	25	30	3
7	20	50	5
8	10	43	9
9	55	60	16
10	30	60	16
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	3	4	7
1	2	0	4
1	5	7	10
2	3	4	7
2	3	7	10
2	1	3	6
3	7	10	13
3	6	11	13
4	12	11	13
4	7	3	7
5	15	0	4
5	11	7	10
6	3	3	6
7	3	7	10
7	1	4	7
7	1	0	2
8	6	0	4
8	2	10	13
8	1	13	16
9	6	0	4
9	7	5	10
9	3	3	6
10	3	0	4
10	3	3	7
10	10	5	10
