<INSTANCE_NAME>	R101n20c20
<NUMBER_OF_NODES>	21
<NUMBER_OF_COMMODITIES>	20
<VEHICLE_CAPACITY>	122
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	35	35	0
1	41	49	10
2	35	17	7
3	55	45	13
4	55	20	19
5	15	30	26
6	25	30	3
7	20	50	5
8	10	43	9
9	55	60	16
10	30	60	16
11	20	65	12
12	50	35	19
13	30	25	23
14	15	10	20
15	30	5	8
16	10	20	19
17	5	30	2
18	20	40	12
19	15	60	17
20	45	65	9
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	10	0	4
2	7	13	16
3	13	0	4
4	19	11	13
5	26	0	1
6	3	5	10
7	5	4	7
8	9	3	6
9	16	10	13
10	16	0	1
11	12	11	13
12	19	0	4
13	23	5	10
14	20	5	10
15	8	7	10
16	19	0	1
17	2	0	2
18	12	10	13
19	17	0	4
20	9	4	7
