<INSTANCE_NAME>	RC101n20c20
<NUMBER_OF_NODES>	21
<NUMBER_OF_COMMODITIES>	20
<VEHICLE_CAPACITY>	190
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	40	50	0
1	25	85	20
2	22	75	30
3	22	85	10
4	20	80	40
5	20	85	20
6	18	75	20
7	15	75	20
8	15	80	10
9	10	35	20
10	10	40	30
11	8	40	40
12	8	45	20
13	5	35	10
14	5	45	10
15	2	40	20
16	0	40	20
17	0	45	20
18	44	5	20
19	42	10	40
20	42	15	10
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	20	3	6
2	30	0	1
3	10	0	2
4	40	10	13
5	20	0	1
6	20	0	2
7	20	11	13
8	10	0	1
9	20	13	16
10	30	0	4
11	40	0	2
12	20	13	16
13	10	0	2
14	10	0	2
15	20	7	10
16	20	10	13
17	20	10	13
18	20	4	7
19	40	5	10
20	10	0	4
