<INSTANCE_NAME>	R101n30c69
<NUMBER_OF_NODES>	31
<NUMBER_OF_COMMODITIES>	69
<VEHICLE_CAPACITY>	139
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	35	35	0
1	41	49	10
2	35	17	7
3	55	45	13
4	55	20	19
5	15	30	26
6	25	30	3
7	20	50	5
8	10	43	9
9	55	60	16
10	30	60	16
11	20	65	12
12	50	35	19
13	30	25	23
14	15	10	20
15	30	5	8
16	10	20	19
17	5	30	2
18	20	40	12
19	15	60	17
20	45	65	9
21	45	20	11
22	45	10	18
23	55	5	29
24	65	35	3
25	65	20	6
26	45	30	17
27	35	40	16
28	41	37	16
29	64	42	9
30	40	60	21
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	8	10	13
1	2	3	6
2	5	0	4
2	2	13	16
3	6	0	4
3	7	3	6
4	8	0	1
4	7	3	7
4	4	0	4
5	12	3	6
5	14	7	10
6	3	10	13
7	3	7	10
7	2	3	7
8	7	3	6
8	2	13	16
9	9	10	13
9	7	0	2
10	6	0	4
10	2	0	2
10	8	4	7
11	2	5	10
11	6	13	16
11	4	0	1
12	7	11	13
12	12	13	16
13	14	10	13
13	6	13	16
13	3	0	2
14	13	0	1
14	7	13	16
15	5	0	2
15	3	4	7
16	7	7	10
16	8	4	7
16	4	13	16
17	1	10	13
17	1	0	4
18	2	11	13
18	6	4	7
18	4	13	16
19	8	13	16
19	9	4	7
20	6	10	13
20	3	11	13
21	7	0	2
21	4	4	7
22	5	3	7
22	8	11	13
22	5	5	10
23	10	0	4
23	19	4	7
24	2	0	4
24	1	10	13
25	4	4	7
25	2	7	10
26	6	0	1
26	6	0	2
26	5	4	7
27	4	7	10
27	4	5	10
27	8	0	2
28	5	10	13
28	11	5	10
29	5	0	2
29	4	0	4
30	7	0	2
30	9	3	6
30	5	10	13
