<INSTANCE_NAME>	C101n30c30
<NUMBER_OF_NODES>	31
<NUMBER_OF_COMMODITIES>	30
<VEHICLE_CAPACITY>	190
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	40	50	0
1	45	68	10
2	45	70	30
3	42	66	10
4	42	68	10
5	42	65	10
6	40	69	20
7	40	66	20
8	38	68	20
9	38	70	10
10	35	66	10
11	35	69	10
12	25	85	20
13	22	75	30
14	22	85	10
15	20	80	40
16	20	85	40
17	18	75	20
18	15	75	20
19	15	80	10
20	30	50	10
21	30	52	20
22	28	52	20
23	28	55	10
24	25	50	10
25	25	52	40
26	25	55	10
27	23	52	10
28	23	55	20
29	20	50	10
30	20	55	10
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	10	3	7
2	30	13	16
3	10	4	7
4	10	7	10
5	10	0	4
6	20	11	13
7	20	4	7
8	20	4	7
9	10	0	4
10	10	0	1
11	10	10	13
12	20	11	13
13	30	0	1
14	10	10	13
15	40	3	7
16	40	5	10
17	20	0	1
18	20	11	13
19	10	0	4
20	10	3	6
21	20	0	2
22	20	0	2
23	10	4	7
24	10	7	10
25	40	3	6
26	10	13	16
27	10	0	4
28	20	4	7
29	10	0	4
30	10	13	16
