<INSTANCE_NAME>	RC101n35c35
<NUMBER_OF_NODES>	36
<NUMBER_OF_COMMODITIES>	35
<VEHICLE_CAPACITY>	220
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	40	50	0
1	25	85	20
2	22	75	30
3	22	85	10
4	20	80	40
5	20	85	20
6	18	75	20
7	15	75	20
8	15	80	10
9	10	35	20
10	10	40	30
11	8	40	40
12	8	45	20
13	5	35	10
14	5	45	10
15	2	40	20
16	0	40	20
17	0	45	20
18	44	5	20
19	42	10	40
20	42	15	10
21	40	5	10
22	40	15	40
23	38	5	30
24	38	15	10
25	35	5	20
26	95	30	30
27	95	35	20
28	92	30	10
29	90	35	10
30	88	30	10
31	88	35	20
32	87	30	10
33	85	25	10
34	85	35	30
35	67	85	20
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	20	0	4
2	30	10	13
3	10	3	6
4	40	0	4
5	20	4	7
6	20	0	2
7	20	7	10
8	10	5	10
9	20	7	10
10	30	0	1
11	40	10	13
12	20	0	2
13	10	3	7
14	10	3	6
15	20	11	13
16	20	0	4
17	20	5	10
18	20	4	7
19	40	10	13
20	10	0	2
21	10	11	13
22	40	3	6
23	30	10	13
24	10	13	16
25	20	0	4
26	30	0	2
27	20	7	10
28	10	0	2
29	10	3	7
30	10	5	10
31	20	0	1
32	10	3	6
33	10	0	1
34	30	0	1
35	20	0	4
