<INSTANCE_NAME>	RC101n20c51
<NUMBER_OF_NODES>	21
<NUMBER_OF_COMMODITIES>	51
<VEHICLE_CAPACITY>	295
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	40	50	0
1	25	85	20
2	22	75	30
3	22	85	10
4	20	80	40
5	20	85	20
6	18	75	20
7	15	75	20
8	15	80	10
9	10	35	20
10	10	40	30
11	8	40	40
12	8	45	20
13	5	35	10
14	5	45	10
15	2	40	20
16	0	40	20
17	0	45	20
18	44	5	20
19	42	10	40
20	42	15	10
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	6	3	6
1	14	10	13
2	12	0	1
2	18	3	6
3	1	4	7
3	5	0	2
3	4	0	4
4	22	4	7
4	18	13	16
5	7	4	7
5	4	3	6
5	9	11	13
6	11	0	1
6	9	13	16
7	5	4	7
7	5	7	10
7	10	10	13
8	6	4	7
8	4	5	10
9	4	3	6
9	6	7	10
9	10	0	4
10	3	11	13
10	12	3	7
10	15	0	4
11	15	13	16
11	10	11	13
11	15	0	4
12	13	4	7
12	7	13	16
13	4	5	10
13	3	3	6
13	3	10	13
14	2	13	16
14	2	11	13
14	6	0	4
15	5	11	13
15	9	10	13
15	6	5	10
16	14	7	10
16	6	3	7
17	8	11	13
17	6	5	10
17	6	0	1
18	8	11	13
18	4	13	16
18	8	4	7
19	21	13	16
19	19	5	10
20	7	4	7
20	3	3	6
