<INSTANCE_NAME>	C101n20c51
<NUMBER_OF_NODES>	21
<NUMBER_OF_COMMODITIES>	51
<VEHICLE_CAPACITY>	102
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	40	50	0
1	45	68	10
2	45	70	30
3	42	66	10
4	42	68	10
5	42	65	10
6	40	69	20
7	40	66	20
8	38	68	20
9	38	70	10
10	35	66	10
11	35	69	10
12	25	85	20
13	22	75	30
14	22	85	10
15	20	80	40
16	20	85	40
17	18	75	20
18	15	75	20
19	15	80	10
20	30	50	10
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	3	0	4
1	3	0	1
1	4	3	6
2	9	5	10
2	10	0	2
2	11	0	4
3	4	0	2
3	2	0	1
3	4	11	13
4	6	11	13
4	4	3	7
5	7	11	13
5	3	4	7
6	14	0	2
6	6	10	13
7	5	0	4
7	5	3	7
7	10	5	10
8	10	13	16
8	10	3	7
9	6	5	10
9	4	3	7
10	3	5	10
10	3	11	13
10	4	4	7
11	5	3	7
11	3	0	1
11	2	4	7
12	5	0	4
12	10	4	7
12	5	11	13
13	15	0	1
13	15	5	10
14	2	5	10
14	3	11	13
14	5	10	13
15	13	3	6
15	17	10	13
15	10	0	1
16	22	7	10
16	18	13	16
17	7	0	2
17	4	13	16
17	9	5	10
18	8	7	10
18	12	10	13
19	3	0	4
19	3	0	2
19	4	0	1
20	6	11	13
20	4	3	7
