<INSTANCE_NAME>	C101n40c96
<NUMBER_OF_NODES>	41
<NUMBER_OF_COMMODITIES>	96
<VEHICLE_CAPACITY>	300
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	40	50	0
1	45	68	10
2	45	70	30
3	42	66	10
4	42	68	10
5	42	65	10
6	40	69	20
7	40	66	20
8	38	68	20
9	38	70	10
10	35	66	10
11	35	69	10
12	25	85	20
13	22	75	30
14	22	85	10
15	20	80	40
16	20	85	40
17	18	75	20
18	15	75	20
19	15	80	10
20	30	50	10
21	30	52	20
22	28	52	20
23	28	55	10
24	25	50	10
25	25	52	40
26	25	55	10
27	23	52	10
28	23	55	20
29	20	50	10
30	20	55	10
31	10	35	20
32	10	40	30
33	8	40	40
34	8	45	20
35	5	35	10
36	5	45	10
37	2	40	20
38	0	40	30
39	0	45	20
40	35	30	10
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	1	3	7
1	6	11	13
1	3	5	10
2	14	13	16
2	16	3	7
3	7	7	10
3	3	5	10
4	5	13	16
4	2	3	6
4	3	0	4
5	6	0	2
5	4	13	16
6	11	13	16
6	4	4	7
6	5	0	2
7	8	0	2
7	7	13	16
7	5	10	13
8	12	3	6
8	8	0	4
9	6	10	13
9	4	5	10
10	4	4	7
10	6	11	13
11	8	5	10
11	2	11	13
12	9	4	7
12	11	10	13
13	18	3	7
13	12	3	6
14	5	3	7
14	5	3	6
15	23	0	2
15	17	4	7
16	20	13	16
16	20	0	1
17	7	4	7
17	5	10	13
17	8	13	16
18	4	7	10
18	7	0	2
18	9	3	7
19	4	5	10
19	4	0	2
19	2	3	6
20	2	4	7
20	8	13	16
21	9	3	6
21	11	0	1
22	11	0	1
22	5	0	4
22	4	7	10
23	7	0	2
23	3	10	13
24	2	0	1
24	3	3	6
24	5	0	4
25	13	0	4
25	14	5	10
25	13	7	10
26	5	11	13
26	2	10	13
26	3	7	10
27	2	3	7
27	3	11	13
27	5	0	4
28	10	0	4
28	10	13	16
29	4	4	7
29	5	5	10
29	1	7	10
30	2	13	16
30	3	4	7
30	5	0	2
31	2	4	7
31	12	10	13
31	6	3	7
32	10	4	7
32	5	7	10
32	15	3	7
33	16	7	10
33	24	0	2
34	11	11	13
34	9	5	10
35	8	4	7
35	2	3	6
36	3	0	2
36	7	7	10
37	8	3	6
37	12	4	7
38	14	0	2
38	16	4	7
39	15	5	10
39	5	0	2
40	4	5	10
40	6	3	6
