<INSTANCE_NAME>	C101n20c20
<NUMBER_OF_NODES>	21
<NUMBER_OF_COMMODITIES>	20
<VEHICLE_CAPACITY>	210
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	40	50	0
1	45	68	10
2	45	70	30
3	42	66	10
4	42	68	10
5	42	65	10
6	40	69	20
7	40	66	20
8	38	68	20
9	38	70	10
10	35	66	10
11	35	69	10
12	25	85	20
13	22	75	30
14	22	85	10
15	20	80	40
16	20	85	40
17	18	75	20
18	15	75	20
19	15	80	10
20	30	50	10
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	10	13	16
2	30	10	13
3	10	5	10
4	10	0	4
5	10	0	1
6	20	13	16
7	20	11	13
8	20	4	7
9	10	5	10
10	10	0	1
11	10	3	7
12	20	10	13
13	30	4	7
14	10	0	4
15	40	0	2
16	40	10	13
17	20	3	6
18	20	0	2
19	10	7	10
20	10	0	1
