<INSTANCE_NAME>	R101n100c100
<NUMBER_OF_NODES>	101
<NUMBER_OF_COMMODITIES>	100
<VEHICLE_CAPACITY>	521
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	35	35	0
1	41	49	10
2	35	17	7
3	55	45	13
4	55	20	19
5	15	30	26
6	25	30	3
7	20	50	5
8	10	43	9
9	55	60	16
10	30	60	16
11	20	65	12
12	50	35	19
13	30	25	23
14	15	10	20
15	30	5	8
16	10	20	19
17	5	30	2
18	20	40	12
19	15	60	17
20	45	65	9
21	45	20	11
22	45	10	18
23	55	5	29
24	65	35	3
25	65	20	6
26	45	30	17
27	35	40	16
28	41	37	16
29	64	42	9
30	40	60	21
31	31	52	27
32	35	69	23
33	53	52	11
34	65	55	14
35	63	65	8
36	2	60	5
37	20	20	8
38	5	5	16
39	60	12	31
40	40	25	9
41	42	7	5
42	24	12	5
43	23	3	7
44	11	14	18
45	6	38	16
46	2	48	1
47	8	56	27
48	13	52	36
49	6	68	30
50	47	47	13
51	49	58	10
52	27	43	9
53	37	31	14
54	57	29	18
55	63	23	2
56	53	12	6
57	32	12	7
58	36	26	18
59	21	24	28
60	17	34	3
61	12	24	13
62	24	58	19
63	27	69	10
64	15	77	9
65	62	77	20
66	49	73	25
67	67	5	25
68	56	39	36
69	37	47	6
70	37	56	5
71	57	68	15
72	47	16	25
73	44	17	9
74	46	13	8
75	49	11	18
76	49	42	13
77	53	43	14
78	61	52	3
79	57	48	23
80	56	37	6
81	55	54	26
82	15	47	16
83	14	37	11
84	11	31	7
85	16	22	41
86	4	18	35
87	28	18	26
88	26	52	9
89	26	35	15
90	31	67	3
91	15	19	1
92	22	22	2
93	18	24	22
94	26	27	27
95	25	24	20
96	22	27	11
97	25	21	12
98	19	21	10
99	20	26	9
100	18	18	17
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	10	7	10
2	7	0	4
3	13	5	10
4	19	11	13
5	26	0	2
6	3	10	13
7	5	0	1
8	9	4	7
9	16	7	10
10	16	7	10
11	12	13	16
12	19	3	7
13	23	3	6
14	20	3	7
15	8	11	13
16	19	0	2
17	2	10	13
18	12	0	2
19	17	0	4
20	9	11	13
21	11	0	4
22	18	0	2
23	29	10	13
24	3	7	10
25	6	11	13
26	17	0	4
27	16	13	16
28	16	0	1
29	9	0	4
30	21	5	10
31	27	0	1
32	23	0	4
33	11	10	13
34	14	4	7
35	8	4	7
36	5	5	10
37	8	11	13
38	16	4	7
39	31	5	10
40	9	5	10
41	5	3	7
42	5	13	16
43	7	0	2
44	18	3	6
45	16	11	13
46	1	13	16
47	27	4	7
48	36	11	13
49	30	4	7
50	13	13	16
51	10	0	4
52	9	0	1
53	14	13	16
54	18	0	4
55	2	0	4
56	6	7	10
57	7	3	7
58	18	5	10
59	28	0	4
60	3	11	13
61	13	10	13
62	19	0	1
63	10	11	13
64	9	4	7
65	20	0	2
66	25	0	4
67	25	5	10
68	36	10	13
69	6	11	13
70	5	3	7
71	15	3	7
72	25	13	16
73	9	3	6
74	8	3	7
75	18	13	16
76	13	5	10
77	14	0	2
78	3	5	10
79	23	13	16
80	6	13	16
81	26	0	2
82	16	5	10
83	11	4	7
84	7	7	10
85	41	10	13
86	35	5	10
87	26	11	13
88	9	0	2
89	15	4	7
90	3	4	7
91	1	10	13
92	2	3	6
93	22	3	7
94	27	13	16
95	20	5	10
96	11	13	16
97	12	0	1
98	10	10	13
99	9	10	13
100	17	3	6
