<INSTANCE_NAME>	C101n10c24
<NUMBER_OF_NODES>	11
<NUMBER_OF_COMMODITIES>	24
<VEHICLE_CAPACITY>	72
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	40	50	0
1	45	68	10
2	45	70	30
3	42	66	10
4	42	68	10
5	42	65	10
6	40	69	20
7	40	66	20
8	38	68	20
9	38	70	10
10	35	66	10
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	1	0	1
1	5	3	7
1	4	10	13
2	15	3	7
2	15	11	13
3	3	5	10
3	7	3	6
4	3	0	2
4	3	4	7
4	4	10	13
5	5	0	1
5	5	3	6
6	9	7	10
6	11	10	13
7	12	10	13
7	8	5	10
8	8	11	13
8	12	0	4
9	4	0	4
9	3	4	7
9	3	3	7
10	3	3	7
10	5	3	6
10	2	11	13
