<INSTANCE_NAME>	R101n40c40
<NUMBER_OF_NODES>	41
<NUMBER_OF_COMMODITIES>	40
<VEHICLE_CAPACITY>	395
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	35	35	0
1	41	49	10
2	35	17	7
3	55	45	13
4	55	20	19
5	15	30	26
6	25	30	3
7	20	50	5
8	10	43	9
9	55	60	16
10	30	60	16
11	20	65	12
12	50	35	19
13	30	25	23
14	15	10	20
15	30	5	8
16	10	20	19
17	5	30	2
18	20	40	12
19	15	60	17
20	45	65	9
21	45	20	11
22	45	10	18
23	55	5	29
24	65	35	3
25	65	20	6
26	45	30	17
27	35	40	16
28	41	37	16
29	64	42	9
30	40	60	21
31	31	52	27
32	35	69	23
33	53	52	11
34	65	55	14
35	63	65	8
36	2	60	5
37	20	20	8
38	5	5	16
39	60	12	31
40	40	25	9
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	10	3	7
2	7	5	10
3	13	3	6
4	19	4	7
5	26	4	7
6	3	5	10
7	5	3	6
8	9	4	7
9	16	3	7
10	16	3	7
11	12	5	10
12	19	4	7
13	23	13	16
14	20	13	16
15	8	0	1
16	19	13	16
17	2	3	7
18	12	3	7
19	17	3	6
20	9	7	10
21	11	5	10
22	18	3	6
23	29	3	7
24	3	5	10
25	6	11	13
26	17	10	13
27	16	0	1
28	16	0	2
29	9	0	4
30	21	11	13
31	27	7	10
32	23	4	7
33	11	13	16
34	14	13	16
35	8	10	13
36	5	0	4
37	8	3	7
38	16	4	7
39	31	5	10
40	9	3	7
