<INSTANCE_NAME>	RC101n30c30
<NUMBER_OF_NODES>	31
<NUMBER_OF_COMMODITIES>	30
<VEHICLE_CAPACITY>	270
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	40	50	0
1	25	85	20
2	22	75	30
3	22	85	10
4	20	80	40
5	20	85	20
6	18	75	20
7	15	75	20
8	15	80	10
9	10	35	20
10	10	40	30
11	8	40	40
12	8	45	20
13	5	35	10
14	5	45	10
15	2	40	20
16	0	40	20
17	0	45	20
18	44	5	20
19	42	10	40
20	42	15	10
21	40	5	10
22	40	15	40
23	38	5	30
24	38	15	10
25	35	5	20
26	95	30	30
27	95	35	20
28	92	30	10
29	90	35	10
30	88	30	10
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	20	13	16
2	30	0	2
3	10	0	1
4	40	0	4
5	20	5	10
6	20	3	6
7	20	13	16
8	10	5	10
9	20	0	1
10	30	4	7
11	40	11	13
12	20	5	10
13	10	4	7
14	10	11	13
15	20	13	16
16	20	0	2
17	20	3	7
18	20	0	4
19	40	4	7
20	10	0	1
21	10	0	4
22	40	13	16
23	30	0	4
24	10	3	7
25	20	4	7
26	30	3	7
27	20	7	10
28	10	0	4
29	10	7	10
30	10	3	6
