<INSTANCE_NAME>	R101n25c25
<NUMBER_OF_NODES>	26
<NUMBER_OF_COMMODITIES>	25
<VEHICLE_CAPACITY>	118
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	35	35	0
1	41	49	10
2	35	17	7
3	55	45	13
4	55	20	19
5	15	30	26
6	25	30	3
7	20	50	5
8	10	43	9
9	55	60	16
10	30	60	16
11	20	65	12
12	50	35	19
13	30	25	23
14	15	10	20
15	30	5	8
16	10	20	19
17	5	30	2
18	20	40	12
19	15	60	17
20	45	65	9
21	45	20	11
22	45	10	18
23	55	5	29
24	65	35	3
25	65	20	6
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	10	0	4
2	7	4	7
3	13	10	13
4	19	7	10
5	26	0	4
6	3	3	7
7	5	3	6
8	9	3	7
9	16	0	1
10	16	3	6
11	12	11	13
12	19	11	13
13	23	11	13
14	20	10	13
15	8	5	10
16	19	10	13
17	2	3	7
18	12	0	4
19	17	5	10
20	9	10	13
21	11	0	2
22	18	3	6
23	29	3	6
24	3	13	16
25	6	3	7
