<INSTANCE_NAME>	RC101n35c89
<NUMBER_OF_NODES>	36
<NUMBER_OF_COMMODITIES>	89
<VEHICLE_CAPACITY>	193
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	40	50	0
1	25	85	20
2	22	75	30
3	22	85	10
4	20	80	40
5	20	85	20
6	18	75	20
7	15	75	20
8	15	80	10
9	10	35	20
10	10	40	30
11	8	40	40
12	8	45	20
13	5	35	10
14	5	45	10
15	2	40	20
16	0	40	20
17	0	45	20
18	44	5	20
19	42	10	40
20	42	15	10
21	40	5	10
22	40	15	40
23	38	5	30
24	38	15	10
25	35	5	20
26	95	30	30
27	95	35	20
28	92	30	10
29	90	35	10
30	88	30	10
31	88	35	20
32	87	30	10
33	85	25	10
34	85	35	30
35	67	85	20
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	10	0	1
1	10	7	10
2	13	11	13
2	17	13	16
3	4	0	2
3	1	0	4
3	5	4	7
4	20	10	13
4	20	13	16
5	11	3	6
5	9	0	2
6	7	11	13
6	10	0	1
6	3	0	2
7	11	3	7
7	9	7	10
8	1	4	7
8	4	0	1
8	5	11	13
9	9	0	1
9	11	3	6
10	12	5	10
10	7	4	7
10	11	3	6
11	20	13	16
11	20	10	13
12	8	3	6
12	5	0	2
12	7	13	16
13	6	0	1
13	2	0	4
13	2	4	7
14	3	5	10
14	3	11	13
14	4	0	1
15	9	0	1
15	6	4	7
15	5	0	4
16	8	0	2
16	4	13	16
16	8	5	10
17	11	0	1
17	9	0	2
18	8	0	2
18	12	11	13
19	10	7	10
19	19	4	7
19	11	0	4
20	3	11	13
20	4	7	10
20	3	0	1
21	3	3	6
21	7	0	1
22	15	11	13
22	25	7	10
23	19	3	7
23	11	5	10
24	4	3	6
24	1	3	7
24	5	0	1
25	6	7	10
25	8	3	7
25	6	0	1
26	8	3	7
26	11	4	7
26	11	13	16
27	7	5	10
27	5	0	4
27	8	13	16
28	4	0	4
28	2	10	13
28	4	4	7
29	3	4	7
29	7	10	13
30	4	3	6
30	6	11	13
31	8	13	16
31	12	10	13
32	3	5	10
32	3	11	13
32	4	0	2
33	5	3	7
33	2	0	1
33	3	10	13
34	11	11	13
34	6	3	7
34	13	0	2
35	11	5	10
35	9	0	4
