<INSTANCE_NAME>	RC101n30c73
<NUMBER_OF_NODES>	31
<NUMBER_OF_COMMODITIES>	73
<VEHICLE_CAPACITY>	191
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	40	50	0
1	25	85	20
2	22	75	30
3	22	85	10
4	20	80	40
5	20	85	20
6	18	75	20
7	15	75	20
8	15	80	10
9	10	35	20
10	10	40	30
11	8	40	40
12	8	45	20
13	5	35	10
14	5	45	10
15	2	40	20
16	0	40	20
17	0	45	20
18	44	5	20
19	42	10	40
20	42	15	10
21	40	5	10
22	40	15	40
23	38	5	30
24	38	15	10
25	35	5	20
26	95	30	30
27	95	35	20
28	92	30	10
29	90	35	10
30	88	30	10
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	7	13	16
1	13	5	10
2	9	3	6
2	11	0	4
2	10	11	13
3	3	13	16
3	2	10	13
3	5	0	1
4	26	0	4
4	14	0	2
5	7	11	13
5	7	4	7
5	6	0	1
6	7	0	4
6	13	0	2
7	4	10	13
7	10	7	10
7	6	3	7
8	3	3	6
8	7	3	7
9	11	4	7
9	9	0	4
10	8	10	13
10	12	4	7
10	10	0	1
11	18	7	10
11	22	3	6
12	8	10	13
12	4	5	10
12	8	0	1
13	6	7	10
13	4	0	2
14	6	5	10
14	4	0	1
15	7	5	10
15	6	10	13
15	7	0	2
16	7	7	10
16	13	11	13
17	10	3	7
17	10	7	10
18	14	11	13
18	6	13	16
19	6	7	10
19	18	5	10
19	16	3	7
20	5	10	13
20	5	13	16
21	5	3	6
21	5	7	10
22	18	7	10
22	22	11	13
23	14	0	2
23	6	0	1
23	10	11	13
24	4	0	1
24	4	7	10
24	2	3	6
25	7	3	6
25	13	0	4
26	10	0	2
26	7	11	13
26	13	3	6
27	12	7	10
27	8	13	16
28	3	4	7
28	7	3	6
29	6	3	6
29	1	11	13
29	3	4	7
30	3	13	16
30	1	11	13
30	6	7	10
