<INSTANCE_NAME>	R101n40c91
<NUMBER_OF_NODES>	41
<NUMBER_OF_COMMODITIES>	91
<VEHICLE_CAPACITY>	197
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	35	35	0
1	41	49	10
2	35	17	7
3	55	45	13
4	55	20	19
5	15	30	26
6	25	30	3
7	20	50	5
8	10	43	9
9	55	60	16
10	30	60	16
11	20	65	12
12	50	35	19
13	30	25	23
14	15	10	20
15	30	5	8
16	10	20	19
17	5	30	2
18	20	40	12
19	15	60	17
20	45	65	9
21	45	20	11
22	45	10	18
23	55	5	29
24	65	35	3
25	65	20	6
26	45	30	17
27	35	40	16
28	41	37	16
29	64	42	9
30	40	60	21
31	31	52	27
32	35	69	23
33	53	52	11
34	65	55	14
35	63	65	8
36	2	60	5
37	20	20	8
38	5	5	16
39	60	12	31
40	40	25	9
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	3	5	10
1	2	3	6
1	5	0	4
2	2	13	16
2	3	7	10
2	2	5	10
3	5	11	13
3	8	5	10
4	7	7	10
4	7	10	13
4	5	0	1
5	16	13	16
5	10	3	6
6	3	11	13
7	4	11	13
7	1	13	16
8	4	5	10
8	5	10	13
9	7	0	1
9	4	7	10
9	5	3	7
10	3	7	10
10	6	13	16
10	7	3	7
11	7	7	10
11	5	0	1
12	4	11	13
12	15	0	4
13	13	0	1
13	10	0	4
14	9	4	7
14	6	11	13
14	5	0	2
15	2	3	7
15	6	0	2
16	12	0	1
16	7	0	2
17	2	10	13
18	5	11	13
18	7	3	7
19	8	4	7
19	9	0	2
20	2	3	6
20	5	0	1
20	2	10	13
21	4	10	13
21	7	0	1
22	8	13	16
22	3	0	4
22	7	5	10
23	13	5	10
23	16	7	10
24	2	10	13
24	1	7	10
25	4	0	1
25	2	7	10
26	8	13	16
26	9	7	10
27	8	10	13
27	8	4	7
28	9	0	4
28	7	7	10
29	5	5	10
29	4	10	13
30	8	13	16
30	8	0	1
30	5	0	4
31	11	11	13
31	8	0	1
31	8	5	10
32	5	3	7
32	7	13	16
32	11	7	10
33	6	13	16
33	5	0	2
34	7	3	6
34	7	7	10
35	4	11	13
35	4	3	7
36	3	13	16
36	1	3	6
36	1	4	7
37	3	11	13
37	5	0	4
38	4	13	16
38	5	7	10
38	7	0	2
39	14	3	6
39	17	0	1
40	6	3	7
40	3	4	7
