<INSTANCE_NAME>	RC101n25c25
<NUMBER_OF_NODES>	26
<NUMBER_OF_COMMODITIES>	25
<VEHICLE_CAPACITY>	200
<NUMBER_OF_VEHICLES>	3
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	40	50	0
1	25	85	20
2	22	75	30
3	22	85	10
4	20	80	40
5	20	85	20
6	18	75	20
7	15	75	20
8	15	80	10
9	10	35	20
10	10	40	30
11	8	40	40
12	8	45	20
13	5	35	10
14	5	45	10
15	2	40	20
16	0	40	20
17	0	45	20
18	44	5	20
19	42	10	40
20	42	15	10
21	40	5	10
22	40	15	40
23	38	5	30
24	38	15	10
25	35	5	20
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	20	13	16
2	30	10	13
3	10	0	4
4	40	0	1
5	20	10	13
6	20	7	10
7	20	11	13
8	10	13	16
9	20	5	10
10	30	3	7
11	40	0	2
12	20	3	7
13	10	0	2
14	10	0	2
15	20	4	7
16	20	0	1
17	20	0	1
18	20	13	16
19	40	0	4
20	10	4	7
21	10	0	4
22	40	11	13
23	30	5	10
24	10	3	7
25	20	4	7
