<INSTANCE_NAME>	R101n15c35
<NUMBER_OF_NODES>	16
<NUMBER_OF_COMMODITIES>	35
<VEHICLE_CAPACITY>	106
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	35	35	0
1	41	49	10
2	35	17	7
3	55	45	13
4	55	20	19
5	15	30	26
6	25	30	3
7	20	50	5
8	10	43	9
9	55	60	16
10	30	60	16
11	20	65	12
12	50	35	19
13	30	25	23
14	15	10	20
15	30	5	8
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	6	0	1
1	4	10	13
2	2	11	13
2	3	7	10
2	2	10	13
3	6	0	4
3	4	5	10
3	3	0	2
4	12	13	16
4	7	0	4
5	12	3	7
5	14	11	13
6	1	13	16
6	2	0	4
7	2	10	13
7	3	0	4
8	3	4	7
8	1	0	1
8	5	0	2
9	9	7	10
9	7	11	13
10	9	0	4
10	7	10	13
11	7	10	13
11	5	0	2
12	9	13	16
12	10	0	4
13	12	10	13
13	11	7	10
14	4	0	1
14	8	3	7
14	8	13	16
15	3	3	6
15	2	0	2
15	3	10	13
