<INSTANCE_NAME>	R101n45c45
<NUMBER_OF_NODES>	46
<NUMBER_OF_COMMODITIES>	45
<VEHICLE_CAPACITY>	407
<NUMBER_OF_VEHICLES>	4
<VERTICES> NODE - XCOORD - YCOORD - DEMAND </VERTICES>
0	35	35	0
1	41	49	10
2	35	17	7
3	55	45	13
4	55	20	19
5	15	30	26
6	25	30	3
7	20	50	5
8	10	43	9
9	55	60	16
10	30	60	16
11	20	65	12
12	50	35	19
13	30	25	23
14	15	10	20
15	30	5	8
16	10	20	19
17	5	30	2
18	20	40	12
19	15	60	17
20	45	65	9
21	45	20	11
22	45	10	18
23	55	5	29
24	65	35	3
25	65	20	6
26	45	30	17
27	35	40	16
28	41	37	16
29	64	42	9
30	40	60	21
31	31	52	27
32	35	69	23
33	53	52	11
34	65	55	14
35	63	65	8
36	2	60	5
37	20	20	8
38	5	5	16
39	60	12	31
40	40	25	9
41	42	7	5
42	24	12	5
43	23	3	7
44	11	14	18
45	6	38	16
<COMMODITIES> NODE - DEMAND    - MIN_TEMP - MAX_TEMP </COMMODITIES>
1	10	4	7
2	7	0	2
3	13	3	7
4	19	3	6
5	26	7	10
6	3	3	6
7	5	10	13
8	9	13	16
9	16	0	1
10	16	0	4
11	12	13	16
12	19	5	10
13	23	0	2
14	20	7	10
15	8	4	7
16	19	3	7
17	2	3	7
18	12	3	6
19	17	4	7
20	9	0	4
21	11	7	10
22	18	3	6
23	29	0	1
24	3	3	6
25	6	10	13
26	17	3	7
27	16	7	10
28	16	7	10
29	9	10	13
30	21	5	10
31	27	11	13
32	23	0	2
33	11	11	13
34	14	0	1
35	8	13	16
36	5	10	13
37	8	11	13
38	16	3	7
39	31	7	10
40	9	7	10
41	5	11	13
42	5	4	7
43	7	11	13
44	18	13	16
45	16	0	4
